id,round,timestamp,context_id,context,response,gold_label,model_label,model_conf,is_example_tricked,count_tokens,get_ne,count_pronoun,count_negation,sentiment_analysis,multiclass_sentiment_analysis,get_ne_most
7dce301f-7489-48a3-9a88-a4f029caa0c3,2,2023-03-29T17:34:56Z,2466,middle easterners should not be trusted,The Jumeirah Sceirah case in point? Have you even attempted that water slide. What were they thinking building that water slide.,counterspeech,counterspeech,99.4894,FALSE,6,,0,1,NEGATIVE,disapproval,no entity
6be9e052-0975-45f0-9667-4e1fdc11661c,2,2023-03-29T17:36:01Z,3749,"why do those chinese girls, always look like their eating pigs when taking out their mouth plugs?",so they can walk along the Great Wall of China without interruption,counterspeech,not_counterspeech,34.6266,TRUE,19,NORP,0,0,NEGATIVE,curiosity,NORP
26f82d8a-fd3e-443c-b3f0-78204fbfa07d,2,2023-03-29T17:37:15Z,4033,it is a shame that the state has to pay so much to help the disabled,Disability pensioners win the lottery too!,counterspeech,counterspeech,98.7673,FALSE,16,,0,0,NEGATIVE,disappointment,no entity
449f2e3b-adc8-4735-92b1-c7976f16e224,2,2023-03-29T17:38:15Z,82,"we are not sure if it is a fact or not, but we have heard that most of the time when you are in an elevator with an as",Charlie and the Chocolate Factory is a far superior novel than Charlie and the Glass Elevator wouldn't you agree?,counterspeech,counterspeech,99.4095,FALSE,30,,0,1,NEGATIVE,confusion,no entity
8ee9aa7b-1ab3-4dac-a298-a194be88cfcc,2,2023-03-29T17:39:12Z,3622,"i am not racist, im just saying what everyone else is thinking.","Learn, Speak Up, Act! 3fight racism #bethechange.",counterspeech,counterspeech,99.3903,FALSE,15,,0,1,POSITIVE,neutral,no entity
acc30662-f080-4805-8436-5c46dcbdc1a8,2,2023-03-29T17:39:53Z,1783,i hate it when asians park illegally and do not care that they have blocked traffic,Get the same feeling watching Mr Bean part his three wheeled car #butterfliesinmystomach,counterspeech,not_counterspeech,1.0474,TRUE,16,LOC,1,1,NEGATIVE,anger,LOC
8fe4f172-f063-4d29-b137-35e3511ffd11,2,2023-03-29T17:41:13Z,1450,"a lot of illegal immigrants are gangs. i've experienced this, so i know. they are always involved with black [people] too. they are",It's like a scene from Westside Story right?,counterspeech,counterspeech,98.6858,FALSE,30,,0,0,POSITIVE,neutral,no entity
23eb0c11-4acf-45aa-b93f-b75caec5694f,2,2023-03-29T17:42:49Z,1136,How can you put in a reasonable effort when you know that nothing good comes out of those mental hospitals?,Like a scene from Ratched where Mildred arrives in Northern California.  ,not_counterspeech,counterspeech,98.7959,TRUE,21,,0,0,NEGATIVE,disappointment,no entity
40b32dd8-c7ca-4e69-972e-f9dfb4eade4c,2,2023-03-29T17:44:42Z,1122,when I see chinese people I wonder if they are illegal or not. Most of them look like chinese thugs to me,Did you know Nunchaku came from Japan and someone famous like in the Karate Kid who uses one is referred to as a nunchakuka #realasman,counterspeech,not_counterspeech,3.8752,TRUE,23,NORP,0,0,NEGATIVE,surprise,NORP
01e3289f-16ab-41cd-80a5-24f1f79f9cd9,2,2023-03-29T17:46:07Z,3326,i dont care if they are here legally or not.,Visa disruptions during time of COVID-19 meant many people staying where they landed.,counterspeech,counterspeech,98.9252,FALSE,12,,0,2,NEGATIVE,annoyance,no entity
cc8f1893-3bd1-4375-a903-173ce6a5d05d,2,2023-03-29T17:47:37Z,993,"On a scale of one to ten, is Israel's treatment of the Palestinians a one hundred? You're a nutcase because you",could believe that Israel won its first olympic medal in Judo #sportinghero,counterspeech,counterspeech,80.4212,FALSE,25,CARDINAL,2,0,NEGATIVE,neutral,CARDINAL
bbbd69d2-3220-46f4-85e6-37fa061cf511,2,2023-03-29T17:48:54Z,1285,the only reason they are so good in math is because they have been doing it since they were born,It's all down to Kate and Nate on their You Tube channel. Go watch it and you will be blown away.,counterspeech,counterspeech,99.3568,FALSE,20,,0,0,NEGATIVE,admiration,no entity
c89e726c-30eb-4584-a2cf-7bad9194cb47,2,2023-03-29T17:52:44Z,619,the only way to protect the public is to segregate and segregate and segregate.,Ice Ice Baby works too...,counterspeech,counterspeech,99.672,FALSE,15,,0,0,NEGATIVE,approval,no entity
96ff3eb4-e4af-44d1-95a2-620b07be2e2c,2,2023-03-29T17:56:32Z,390,"if a person has a mental illness, they should be locked away and never seen again",A beautiful mind is a great movie. Let's watch it togethe.,counterspeech,counterspeech,99.3953,FALSE,17,,0,1,NEGATIVE,neutral,no entity
6716ea0b-48a3-495b-bb95-483b58fbd401,2,2023-03-29T17:58:26Z,2483,believe a disabled person is not as smart or capable as a no,Peter Dinklage is Game of Thrones is my hero.... #superhero,counterspeech,counterspeech,75.1025,FALSE,13,,0,1,NEGATIVE,neutral,no entity
714ac2ab-20b0-489d-98a6-488e09b6c94e,2,2023-03-29T18:09:32Z,1180,"there is no way to tell if a person is going to be a danger to themselves or others, so we should just lock them up and throw away",You are a danger to yourself posting that. How would u feel if we locked you up? #kindness,counterspeech,counterspeech,99.5609,FALSE,30,,0,0,NEGATIVE,neutral,no entity
3104cbc5-ac05-42e2-be48-fe85f379dd60,2,2023-03-29T18:10:34Z,2033,"the the good samaritan is a fable made up to give the impression that non-whites are compassionate and merciful creatures, while whites",I wouldn't agree👎,counterspeech,counterspeech,95.556,FALSE,25,,1,0,POSITIVE,neutral,no entity
36bc1739-6bd2-4ff4-a3c9-e5dcfd8d3c99,2,2023-03-29T18:11:40Z,4353,"if we let them in, they will take our jobs, our money, our land, our women, our freedom, our dignity, our pride,",#discrimination,counterspeech,counterspeech,99.5582,FALSE,30,,0,0,POSITIVE,neutral,no entity
8268e49f-0302-4249-8669-8e6a65c750b9,2,2023-03-29T18:12:23Z,313,"people with disabilities should be grateful for what theyve got, theyve got it easy compared to what we had to go through in the past",Wow. Just wow. 😒,counterspeech,counterspeech,86.8606,FALSE,28,,0,0,POSITIVE,approval,no entity
2d5edb83-70cb-42a2-9b86-e376d750c9d1,2,2023-03-29T18:13:53Z,770,"you can tell the chinese guy is a real man, look how big his eyebrows are",How big are yours?🤨,counterspeech,not_counterspeech,17.8327,TRUE,17,NORP,0,0,POSITIVE,admiration,NORP
c281c33f-ae84-41f2-af81-fb2a9adae167,2,2023-03-29T18:14:52Z,2643,why do they have so much oil if they are so backwards,"You are f*ckin racist
",counterspeech,counterspeech,71.9733,FALSE,12,,0,0,NEGATIVE,neutral,no entity
195f832d-9ca7-4f96-a3de-1fd2a6c3efd1,2,2023-03-29T18:18:55Z,2722,"i would never employ a disabled person as company chairman, i`m not sure i can trust them",I'm not sure I can trust you with your poor use of grammatical symbols. 😏,counterspeech,not_counterspeech,29.8399,TRUE,18,NORP,1,2,NEGATIVE,disapproval,NORP
4f304331-2906-4b78-83e3-fcfbfa1cdb9c,2,2023-03-29T18:19:41Z,2405,it is a shame that we have to pay for the care of those who are not able to care for themselves.,You are a 🤡,counterspeech,counterspeech,97.6846,FALSE,23,,0,1,NEGATIVE,disappointment,no entity
276805ea-e51c-473c-ab03-0a29e1e840aa,2,2023-03-29T18:20:12Z,3756,"if i was president, i would send all of them back to their country",If you were president I would gladly go back👋,counterspeech,counterspeech,76.4312,FALSE,15,,0,0,NEGATIVE,neutral,no entity
e5652be4-8b22-4a0c-832d-f4808be8062a,2,2023-03-29T18:22:47Z,1555,"if you want to get ahead in life, you have to be pretty and line your eyes with eyeliner! talk about too many Asians",I need to get to Mecca cosmetics quick!🏃‍♀️ do you always give such 'great' free advice?😅 ,counterspeech,counterspeech,99.1357,FALSE,26,NORP,1,0,NEGATIVE,neutral,NORP
e7cd888a-bbc1-455e-aadd-1000ff8265d7,2,2023-03-29T21:16:53Z,3347,there is a direct link between the amount of melanin a person has in their skin and the amount of melanin they have between their ears,"Melanin is a 'a dark brown to black pigment occurring in the hair, skin, and iris of the eye in people and animals.' ",counterspeech,not_counterspeech,3.222,TRUE,26,,0,0,NEGATIVE,neutral,no entity
a2f9718e-0f9f-4e2f-8132-23740b5bcfe7,2,2023-03-29T21:19:27Z,3076,"if they were so proud of their culture and heritage, they wouldn't be trying so hard to blend in to the american way of life",'merica f* yeah!...yeah nah ,counterspeech,not_counterspeech,41.5896,TRUE,27,NORP,0,1,POSITIVE,neutral,NORP
a37c914d-9c47-434a-a91f-b7194aa4161b,2,2023-03-29T21:20:13Z,2834,"we do not have to explain why, it is just a fact of life.",🤔,counterspeech,not_counterspeech,12.5693,TRUE,16,,0,1,NEGATIVE,neutral,no entity
69405f31-d597-40af-a244-dcf07c6ec481,2,2023-03-29T21:21:32Z,1416,it is a waste of time to try to help someone who is not capable of being helped,I won't waste my time on you then🤷‍♀️,counterspeech,not_counterspeech,42.1623,TRUE,18,,0,1,NEGATIVE,annoyance,no entity
4b39a121-dae0-410c-b371-4a0969cdfbcd,2,2023-03-29T21:22:37Z,729,it is cheaper for the government to let them stay here then it is to send them back to mexico or wherever else they came from,Yes let's build a wall <she says sarcastically>,counterspeech,counterspeech,97.7551,FALSE,26,GPE,1,0,NEGATIVE,neutral,GPE
5da26f5f-cb48-42ba-a9b4-d451185bdd5b,2,2023-03-29T21:24:17Z,3100,it is impossible to have an intelligent discussion about race in america with a person who is not white because they have no idea what they are talking about,It's hard to have discussion about race with idiots too👆,counterspeech,counterspeech,99.3522,FALSE,29,GPE,1,1,NEGATIVE,disapproval,GPE
f451fdf6-a0c4-4fc4-bbe2-c517f83224ee,2,2023-03-29T21:25:25Z,2905,whites have a clear and distinct advantage over any other race. it should not be controversial to acknowledge this fact,whites have a clear and distinct advantage over any other race. it should not be controversial to acknowledge this fact,not_counterspeech,counterspeech,99.6463,TRUE,21,,0,1,POSITIVE,approval,no entity
244006df-4e6e-40ec-bb0e-5662faccd812,2,2023-03-29T21:28:04Z,2553,"if youre not white, then youre not a person.",So ..🦷🐇🐻‍❄️🦢🦭👻=  persons,counterspeech,counterspeech,99.2428,FALSE,13,,0,2,NEGATIVE,neutral,no entity
f3350f38-dad5-40ee-937d-eda0230bcc7f,2,2023-03-29T21:29:30Z,2367,the only reason he got into college is because he is asian,🤡👆,counterspeech,not_counterspeech,4.2391,TRUE,12,NORP,0,0,NEGATIVE,neutral,NORP
86a8ca3a-4b8f-4a38-b26f-f40cd5c8a376,2,2023-03-29T21:32:14Z,4278,"no matter how much money they make or how much they achieve, they will never be as smart or as civilized as the white people who conquered them",Congrats on being racist and dumb👏,counterspeech,counterspeech,99.1451,FALSE,29,,0,2,NEGATIVE,neutral,no entity
21428964-fe0e-42a4-bdb5-bac1be259642,2,2023-03-29T21:32:55Z,184,obama is a muslim,Obama is a former US president,counterspeech,not_counterspeech,11.0332,TRUE,4,"['GPE', 'NORP']",1,0,POSITIVE,neutral,most common entity > 1
3fe5d1d9-6dbd-490d-b2e4-b21a7289cf2c,2,2023-03-29T21:33:23Z,3543,i wish i was born in a time when slavery was still going on.,You are,counterspeech,counterspeech,99.3195,FALSE,15,,0,0,NEGATIVE,desire,no entity
6d090006-c386-4ca4-9f25-5085da7b0c11,2,2023-03-29T21:34:37Z,3489,"if a person with a disability is violent, it is because of their disability and not because of their environment",it is because of their disability and not because of their environment that a disabled person is violent,not_counterspeech,counterspeech,99.618,TRUE,21,,0,0,NEGATIVE,neutral,no entity
dbcb2462-c1ad-4aa8-9d5d-8e472170e7c7,2,2023-03-29T21:37:41Z,4261,the only good thing about having a disability is that you can get a blue badge and park for free,The only good thing about being old is you can park closer and ride bus for free,not_counterspeech,counterspeech,94.4471,TRUE,20,,0,0,NEGATIVE,joy,no entity
74633ba9-7b0b-43a9-9845-782df06e50e4,2,2023-03-29T21:40:18Z,1343,you should feel ashamed of being chinese,You should be ashamed for posting racist sh*ite,counterspeech,counterspeech,98.3592,FALSE,7,NORP,0,0,NEGATIVE,embarrassment,NORP
e7c2a7d5-ceb3-46f7-a946-12fb83abd253,2,2023-03-29T21:45:05Z,747,most of them are here for the money and not because they want to be part of the american dream.,we call their children DREAMers...🤷‍♀️,counterspeech,counterspeech,97.4032,FALSE,21,NORP,0,1,NEGATIVE,neutral,NORP
dd329ed0-45ae-46da-9983-a86c573d81cb,2,2023-03-29T21:47:36Z,2558,"in fact, the only thing that separates them from the animals is that they can speak english",Would love to see these parrots tell you to f'ck off in english https://www.nzherald.co.nz/lifestyle/five-parrots-separated-at-uk-zoo-after-encouraging-each-other-to-swear-at-guests/OJHNW3XBQQBO3PUB4HGJYET4Q4/,counterspeech,not_counterspeech,2.4332,TRUE,18,LANGUAGE,1,0,NEGATIVE,neutral,LANGUAGE
6db14644-fdf3-4b97-a50c-efc3d183a3da,2,2023-03-29T21:48:48Z,2630,"if you want to know what life was like back in the stone age, just look at what life was like for the natives in the stone age",This makes 0sense,counterspeech,counterspeech,99.3464,FALSE,29,,0,0,POSITIVE,neutral,no entity
b078a4f0-cd53-49e8-8304-64c459da9ca7,2,2023-03-29T21:51:59Z,2563,you have no excuse to be unemployed,You have no excuse being judgemental,counterspeech,counterspeech,99.4578,FALSE,7,,0,0,NEGATIVE,disapproval,no entity
2af83b0d-a7d1-47f9-a86a-f9748483a351,2,2023-03-29T21:52:50Z,1057,it fucking sucks that the government is so fucking retarded that they pay for these mexicans to come over and work here illegally,Ufuckknsuck,counterspeech,not_counterspeech,2.8846,TRUE,23,,0,0,NEGATIVE,anger,no entity
a24f5ac5-6bf6-40e7-b048-ce4255f1d394,2,2023-03-29T21:53:46Z,1812,the only reason you can speak english so well is that you have been studying it since you were in the womb.,Um 👌,counterspeech,not_counterspeech,2.9835,TRUE,23,LANGUAGE,1,0,NEGATIVE,neutral,LANGUAGE
b6f9befd-8d7b-4a2b-844a-7023c3aada04,2,2023-03-29T21:54:18Z,922,Chinese people arent normal,N0 one is,counterspeech,counterspeech,99.335,FALSE,5,NORP,0,1,NEGATIVE,disapproval,NORP
02f9316b-f266-4255-8354-5a5cb0083d76,2,2023-03-29T21:55:34Z,1692,"in any society with a significant african-american population, the group is held in contempt by other ethnicities",References for these 'facts' 🙏,counterspeech,counterspeech,99.2021,FALSE,20,NORP,0,0,NEGATIVE,neutral,NORP
cba54567-877b-49bd-bfe6-157f6329ff07,2,2023-03-29T21:57:07Z,4035,"disabled children should be put down at birth, they are a burden on the state",Lots of able bodied people are burdens to state,counterspeech,counterspeech,99.5884,FALSE,16,,0,0,NEGATIVE,neutral,no entity
d47201f7-fdec-4d4f-89c5-65870f3a0667,2,2023-03-29T21:58:06Z,1171,"all men are sexist, many are abusers",Many abusers are men. All men are sexist. ,not_counterspeech,counterspeech,99.5971,TRUE,8,,0,0,NEGATIVE,annoyance,no entity
02617ff6-d7da-42da-b7a7-d8b4a0d6d812,2,2023-03-29T22:00:12Z,2156,"in order to be successful in life, it is necessary to be white",Well someone should tell polar bears that. Two-thirds of the world's polar bears could be extinct by 2050,counterspeech,not_counterspeech,3.6165,TRUE,14,,0,0,NEGATIVE,neutral,no entity
27c99f3c-9f72-4e22-8df3-36d3259ffb98,2,2023-03-29T22:00:45Z,1052,"i dont have anything against them, i just think that they should go back to where they came from",Ditto and by them I mean you,counterspeech,counterspeech,99.428,FALSE,21,,0,1,NEGATIVE,neutral,no entity
702f60ef-b50f-4eed-8060-58deae11df22,2,2023-03-29T22:02:51Z,662,SHOOT A BUNCH OF MEXICANS- THE US SHOULD SELL THEM A BUNCH OF USED ROCKETS FOR,🧨🧨🧨🎆,not_counterspeech,not_counterspeech,15.7014,FALSE,16,GPE,2,0,NEGATIVE,neutral,GPE
36ea5de7-b672-439c-92cc-afa05c3804a2,2,2023-03-29T22:03:40Z,724,mental health is a luxury that we can no longer afford,I would agree,not_counterspeech,counterspeech,99.1568,TRUE,11,,0,1,NEGATIVE,sadness,no entity
619c9e17-9e20-451a-8a10-92d7e602f104,2,2023-03-30T21:34:23Z,307,"people with disabilities should not be allowed to have children, it is not fair to the child to have a parent who is not able to take care of","""Discrimination has no place in our society. Let's spread love and acceptance instead ❤️ #NoHate #SpreadLove""",counterspeech,not_counterspeech,9.1071,TRUE,30,,0,3,NEGATIVE,disapproval,no entity
caf3f1e1-982f-4360-a772-98479812e29d,2,2023-03-30T21:34:30Z,1402,"iran is the only civilized country in that region, the only one that has a democracy, the only one that treats women well, the only one","""Hate speech hurts people. Let's choose our words wisely and show kindness instead 🙏 #WordsMatter #BeKind""",counterspeech,counterspeech,88.9051,FALSE,29,GPE,1,0,NEGATIVE,admiration,GPE
0e8409fe-a227-41cf-b199-9c8ce03bba12,2,2023-03-30T21:34:37Z,1040,people with disabilities are a burden to society,"""Diversity is what makes our world beautiful. Let's celebrate our differences and treat everyone with respect 🌍 #EmbraceDiversity #RespectForAll""",counterspeech,not_counterspeech,36.565,TRUE,8,,0,0,NEGATIVE,sadness,no entity
958e9a5a-c9e9-4d9f-9577-e7232feac8be,2,2023-03-30T21:34:44Z,3816,"if African-americans are not allowed into a particular venue, it is not because they are denied entry, but rather, the venue is simply out","""Using derogatory language towards a group of people is not okay. Let's create a safe and inclusive environment for everyone 🤝 #InclusionMatters #StopDiscrimination""",counterspeech,counterspeech,96.4473,FALSE,29,NORP,2,2,NEGATIVE,neutral,NORP
9ac978c2-eb96-4159-b319-49bb35e58cf0,2,2023-03-30T21:34:53Z,3359,"in fact, the only thing that has changed from the past to the present is that the natives have traded in their spears and bows for guns","""Words can be powerful, but they can also be hurtful. Let's choose to uplift and empower others instead 💪 #SpreadPositivity #ChooseKindness""",counterspeech,not_counterspeech,9.3157,TRUE,28,,0,0,NEGATIVE,neutral,no entity
cd8843f6-6a32-4f65-9b48-399424ff82cf,2,2023-03-30T21:34:59Z,845,Many mentally insane people are violent because they are dangerous - Many mentally insane people will not be able to succeed in business without extra help,"""Racism has no place in our society. Let's work towards creating a world where everyone is treated equally 🌎 #BlackLivesMatter #EndRacism""",counterspeech,counterspeech,84.3595,FALSE,26,,0,1,NEGATIVE,fear,no entity
69f586cd-0749-4f8e-8c7f-852576ee3e59,2,2023-03-30T21:35:06Z,1065,america is in decline and being ruins by leaving the borders open and this is shown through many different areas and situations-education sucks,"""Homophobia and transphobia are not okay. Let's create a society where everyone is accepted for who they are ❤️ #LoveIsLove #PrideMonth""",counterspeech,not_counterspeech,10.0872,TRUE,25,GPE,1,0,NEGATIVE,disappointment,GPE
428579ca-b223-4abe-ad9b-295aef4dedf3,2,2023-03-30T21:35:15Z,998,someone who has been diagnosed with schizophrenia should be put in a hospital for treatment,"""Discrimination is not a difference of opinion, it's a violation of human rights. Let's stand up against it and promote equality ✊ #EqualityForAll #NoDiscrimination""",counterspeech,not_counterspeech,41.544,TRUE,15,,0,0,NEGATIVE,neutral,no entity
7a14ccb0-f029-4916-b246-5cb2fcda1e83,2,2023-03-30T21:35:29Z,2060,"if you have a disability, you should be grateful for it because it makes you special.","""Hate speech only leads to division and negativity. Let's spread love and positivity instead 🌟 #SpreadLoveNotHate #PositiveVibesOnly""",counterspeech,counterspeech,97.7817,FALSE,18,,0,0,POSITIVE,admiration,no entity
c5f4d630-5314-4835-8356-47a84bbf13c6,2,2023-03-30T21:35:35Z,3132,"if you want to get a laugh out of a group of people, tell them that you are going to be a doctor when you grow up","""Using discriminatory language is never acceptable. Let's educate ourselves and others on the harmful effects of hate speech 📚 #EducationIsKey #StopHateSpeech""",counterspeech,not_counterspeech,4.4211,TRUE,28,,0,0,POSITIVE,neutral,no entity
5676a3c0-362f-4ca8-8548-12f8ae7d280e,2,2023-04-03T03:14:20Z,1679,any asian can be perceived as an illegal immigrant or japanese person,"""🛑 #StopHateSpeech - There's no room for hate on this platform or anywhere else. Spread love and kindness instead.""",counterspeech,counterspeech,97.591,FALSE,12,NORP,0,0,NEGATIVE,neutral,NORP
1e4fa8ea-9c2a-4060-8212-8fe1d982e038,2,2023-04-03T03:14:35Z,559,the notion that science is a male endeavor is scientifically sound,"""💔 #LoveWins - Hate may try to bring us down, but love will always prevail. Let's choose kindness and respect.""",counterspeech,counterspeech,98.4487,FALSE,11,,0,0,POSITIVE,approval,no entity
c0f3c97a-c8f2-411c-8be4-89de1977834d,2,2023-04-03T03:14:40Z,559,the notion that science is a male endeavor is scientifically sound,"""😡 #NotCoolBro - Hate speech is not cool, nor is it acceptable. Let's create a safe and inclusive community for all.""",counterspeech,counterspeech,98.9741,FALSE,11,,0,0,POSITIVE,approval,no entity
ba90a763-73d7-49d1-bea0-4f06fb391c45,2,2023-04-03T03:14:49Z,559,the notion that science is a male endeavor is scientifically sound,"🤐 #SilenceHate - Sometimes, not giving attention to hate speech can be the best way to stop it. Let's not feed the negativity.",counterspeech,counterspeech,99.5422,FALSE,11,,0,0,POSITIVE,approval,no entity
bc11e0eb-255d-4db3-bf30-3d6f48648edb,2,2023-04-03T03:15:19Z,559,the notion that science is a male endeavor is scientifically sound,"🙅‍♀️ #NotOk - Misogyny is not okay, it's never been and it will never be. Let's work together to create a safe and inclusive world for everyone.",counterspeech,counterspeech,99.7107,FALSE,11,,0,0,POSITIVE,approval,no entity
8a556569-3b84-47cd-9414-f04706a460ba,2,2023-04-03T03:16:50Z,3751,"if people of pallor dont have anything to say that the black race would like, then they should just shut up",🌏❤️ Racism has no place in our world. Let's embrace diversity and respect each other's differences.,counterspeech,counterspeech,99.7124,FALSE,23,,0,1,NEGATIVE,annoyance,no entity
f96e4afa-9046-410b-9c59-d58163b8286f,2,2023-04-03T03:16:58Z,1936,"the only good thing that came out of the new world was the potato, and that's only because it was introduced by european settlers","""🙌🏽👏🏿 We stand together against racism. Let's create a more inclusive and accepting society.""",counterspeech,counterspeech,96.4756,FALSE,26,NORP,1,0,NEGATIVE,approval,NORP
cb1c04b8-2e4d-44fa-bf07-91e82b19b291,2,2023-04-03T03:17:08Z,3710,native-american women always have a messy hairdo,"""🌈🌟 Celebrating diversity is celebrating life. Let's honor each other's cultures and live in harmony.""",counterspeech,counterspeech,98.724,FALSE,9,NORP,0,0,POSITIVE,neutral,NORP
ace500c3-4650-4cec-886d-3e7ad4684b90,2,2023-04-03T03:17:17Z,2670,"if youre white, you can do no wrong, and you can do no wrong because youre white, and you can do no wrong because you","💪🏽🤝🏻 We are stronger together. Let's unite against racism and build a better future for all.""",counterspeech,counterspeech,89.8793,FALSE,30,,0,0,POSITIVE,neutral,no entity
6d585522-f59e-4a3a-8303-c211bc2d1f7a,2,2023-04-03T03:17:56Z,2670,"if youre white, you can do no wrong, and you can do no wrong because youre white, and you can do no wrong because you","""E manava fa'aruru atu i te mau mea ha'apa'o i te 'āpi'i, i te fa'ahou a te mau mātāmu'a e tātou nei! Let's embrace diversity and learn from each other's experiences! #NoHateSpeech",counterspeech,not_counterspeech,28.2817,TRUE,30,,0,0,POSITIVE,neutral,no entity
6641ecee-e886-44fe-a3cd-b1520988629d,2,2023-04-03T03:18:08Z,2526,"every 1,000 years, the world needs to be purged of unproductive black people, like what we did to the jews in ww","""Mālama i kou kaiāulu, e nā hoa! Let's take care of our community, my friends! #LoveConquersHate""",counterspeech,not_counterspeech,4.5778,TRUE,24,"['DATE', 'NORP']",2,0,NEGATIVE,neutral,most common entity > 1
3c50e3a5-3926-42a2-8177-0ac3320a4d0a,2,2023-04-03T03:18:54Z,2526,"every 1,000 years, the world needs to be purged of unproductive black people, like what we did to the jews in ww","""He aha te tikanga o te kōrero hē? What's the point of hateful speech? #SpreadLoveNotHate #TikangaTika""",counterspeech,counterspeech,53.6773,FALSE,24,"['DATE', 'NORP']",2,0,NEGATIVE,neutral,most common entity > 1
64e7ebdc-b7fd-423a-93c5-433676838fe6,2,2023-04-03T03:19:02Z,2227,migrants who cross the bord will be hunted down and deported by ghetto youths,"""Tino pai te mahi tahi me te tautoko i a rātou e whai hua ai. Working together and supporting one another leads to positive outcomes. #Kotahitanga #Tautoko""",counterspeech,not_counterspeech,36.898,TRUE,14,,0,0,NEGATIVE,neutral,no entity
81015712-06d3-451f-b3d5-fba683aa7f9e,2,2023-04-03T03:19:17Z,2454,i love stalking people on dA. ITS SO MUCH FUCKING FUN,"""Whai kaha ki te whakapau kaha i te aroha me te rangimarie. Strive to spread love and peace. #SpreadLove #Rangimarie""",counterspeech,not_counterspeech,4.159,TRUE,11,WORK_OF_ART,1,0,POSITIVE,love,WORK_OF_ART
83cfeb49-a442-4071-8f40-53e7e7140299,2,2023-04-03T03:19:51Z,375,the jews are behind everything bad happening in the middle east,"""Injustice anywhere is a threat to justice everywhere."" - Martin Luther King Jr. Let's speak up against hate speech wherever it may be found.",counterspeech,counterspeech,99.531,FALSE,11,"['NORP', 'LOC']",3,0,NEGATIVE,disappointment,most common entity > 1
c7550db8-4b86-4e02-a470-782285cf6897,2,2023-04-03T03:19:59Z,394,I'm not against immigrants as a rule but I do hate hispanics,"""Darkness cannot drive out darkness; only light can do that. Hate cannot drive out hate; only love can do that."" - Martin Luther King Jr. ",counterspeech,counterspeech,99.2575,FALSE,13,NORP,0,1,NEGATIVE,anger,NORP
4b2d1d79-6d7e-4083-b575-7650f1157f94,2,2023-04-03T03:20:07Z,3425,"i hate arabs. and pakistanis, and africans, and arabic countries, and muslims, and muslim","""Our lives begin to end the day we become silent about things that matter."" - Martin Luther King Jr. Let's not remain silent when hate speech threatens the safety and dignity of others.",counterspeech,counterspeech,99.6601,FALSE,19,NORP,0,0,NEGATIVE,anger,NORP
cace8a3c-e719-4646-9d16-b3593f1f6346,2,2023-04-03T03:20:13Z,3610,spanish is not an official language of the united states.,"""We must learn to live together as brothers or perish together as fools."" - Martin Luther King Jr. Let's strive for unity and understanding instead of hate speech and division. #Unity #Brotherhood",counterspeech,counterspeech,98.5024,FALSE,11,"['NORP', 'GPE']",3,1,NEGATIVE,neutral,most common entity > 1
b1d8b173-0027-4d7f-93a9-d6ee1df99fdc,2,2023-04-03T03:20:20Z,990,"to claim that someone has a ""gay voice"" is technically correct, however, why not just call them a homosexual?","""The ultimate measure of a man is not where he stands in moments of comfort and convenience, but where he stands at times of challenge and controversy."" - Martin Luther King Jr. Let's stand up against hate speech and intolerance even when it's difficult. #Courage #Integrity",counterspeech,counterspeech,99.3279,FALSE,24,,0,1,NEGATIVE,approval,no entity
c57e19c6-72c9-4367-af8a-71d30fc12c45,2,2023-04-03T03:20:27Z,3417,asians are good if you want a slave,"""Change will not come if we wait for some other person or some other time. We are the ones we've been waiting for. We are the change that we seek."" - Barack Obama. Let's be the change we wish to see in the world and reject hate speech. #ChangeStartsWithUs #Obama",counterspeech,not_counterspeech,5.8363,TRUE,8,NORP,1,0,POSITIVE,approval,NORP
1e87c5f8-9f11-42c0-8ac5-579ac65023aa,2,2023-04-03T03:20:37Z,65,"asians are taking over the world, she couldnt be more right","""The time is always right to do what is right."" - Martin Luther King Jr. Let's always choose to do what is right and speak out against hate speech. #SpeakTruth #DoWhatIsRight",counterspeech,not_counterspeech,35.9563,TRUE,13,NORP,1,1,NEGATIVE,approval,NORP
a713fc0e-77df-421a-9d1e-01404f22bfb5,2,2023-04-03T03:20:45Z,493,look im not being racist but...,"""I have decided to stick with love. Hate is too great a burden to bear."" - Martin Luther King Jr. Let's choose love and reject hate speech. #SpreadLove #LoveConquersHate",counterspeech,counterspeech,77.3711,FALSE,8,,0,1,POSITIVE,neutral,no entity
f7a2ea0f-3590-48eb-aee9-5f048c1b5e6b,2,2023-04-03T03:20:58Z,2665,"if you are disabled, you should not be allowed to have children","""No one is born hating another person because of the color of his skin, or his background, or his religion. People must learn to hate, and if they can learn to hate, they can be taught to love, for love comes more naturally to the human heart than its opposite."" - Nelson Mandela.",counterspeech,counterspeech,89.9258,FALSE,13,,0,1,NEGATIVE,disapproval,no entity
a3720c8d-d356-4d63-a6a6-d442ca8cdd51,2,2023-04-03T03:21:04Z,387,"the best way to do this is to keep them from coming to america, and the best way to keep them from coming to america is to","""We may have all come on different ships, but we're in the same boat now."" - Martin Luther King Jr. Let's remember that we are all in this together and choose to reject hate speech. #Unity #SameBoa",counterspeech,counterspeech,96.9296,FALSE,28,GPE,2,0,NEGATIVE,neutral,GPE
