Unnamed: 0,ACT_ID,ACT_cnt,ACT_text,ACT_text_replaced,ACT_text_normalised,ACT_text_abuse_label,ACT_text_abuse_prob,Rep_ID,Rep_cnt,Rep_text,Rep_text_replaced,Rep_text_normalised,w_cnt_reply > 5,w_cnt_reply,emoji_cnt,has_emoji,which_category_best_describes_the_reply_gold,is_the_reply_supporting_the_football_player_gold,is_the_reply_abusive_gold,which_category_best_describes_the_reply_gold_reason,is_the_reply_supporting_the_football_player_gold_reason,is_the_reply_abusive_gold_reason,_golden,type,rounds,rep_category1,rep_category2,rep_category3,rep_category4,rep_category5,rep_category6,rep_category7,rep_abusive1,rep_abusive2,rep_abusive3,rep_abusive4,rep_abusive5,rep_abusive6,rep_abusive7,rep_support1,rep_support2,rep_support3,rep_support4,rep_support5,rep_support6,rep_support7,# of unique labels,disagree,agree,other,# of labels,start_time_second1,start_time_second2,start_time_second3,start_time_second4,start_time_second5,start_time_second6,start_time_second7,end_time_second1,end_time_second2,end_time_second3,end_time_second4,end_time_second5,end_time_second6,end_time_second7,rep_abusive_annotation,% rep_abusive_annotation,# total_rep_abusive_annotation,rep_abusive_annotation_majority_cnt,rep_category_annotation,% rep_category_annotation,rep_category_annotation_majority_cnt,rep_support_annotation,% rep_support_annotation,# total_rep_support_annotation,rep_support_annotation_majority_cnt,rep_category_matched_gold,rep_abusive_matched_gold,rep_support_matched_gold,start_time_seconds1,start_time_seconds2,start_time_seconds3,start_time_seconds4,start_time_seconds5,start_time_seconds6,start_time_seconds7,end_time_seconds1,end_time_seconds2,end_time_seconds3,end_time_seconds4,end_time_seconds5,end_time_seconds6,end_time_seconds7,time_delta_seconds1,time_delta_seconds2,time_delta_seconds3,time_delta_seconds4,time_delta_seconds5,time_delta_seconds6,time_delta_seconds7,average_time_seconds,average_time_minutes,average_time_interval_seconds,time_interval (seconds)1,time_interval (seconds)2,time_interval (seconds)3,time_interval (seconds)4,time_interval (seconds)5,time_interval (seconds)6,time_interval (seconds)7,CHECK for rep_category,CHECK for rep_abusive,CHECK for rep_support,CHECK for Time,expert_review
5213.0,1461453110388436993,ACT_2198,"If @FortniteGame replies, that means @Cristiano  is a rapist.

[#TeamSasuke]","If [USER] replies, that means [PLAYER]  is a rapist.  [#TeamSasuke]","If [USER1] replies, that means [PLAYER1] is a rapist. [#TeamSasuke]",abusive,0.63305992,1461461962588577793,reply_4,"@horev141 @FortniteGame @Cristiano EGOED BY FORTNITE HOREV IS FINSIEHDDDDDDD HAHAQHAHAH

@FortniteGame Reply if horev is finished

#TeamNaruto",[USER] [USER] [PLAYER] EGOED BY FORTNITE HOREV IS FINSIEHDDDDDDD HAHAQHAHAH  [USER] Reply if horev is finished  #TeamNaruto,[USER1] [USER2] [PLAYER1] EGOED BY FORTNITE HOREV IS FINSIEHDDDDDDD HAHAQHAHAH [USER3] Reply if horev is finished #TeamNaruto,Y,13,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:16:03,9/20/2022 08:16:02,9/20/2022 08:16:02,N/A,N/A,N/A,N/A,9/20/2022 08:17:07,9/20/2022 08:17:10,9/20/2022 08:17:10,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:16:03,2022-09-20 08:16:02,2022-09-20 08:16:02,,,,,2022-09-20 08:17:07,2022-09-20 08:17:10,2022-09-20 08:17:10,,,,,12.8,13.6,13.6,,,,,13.33,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
5216.0,1435704560417390605,ACT_2199,THAT IS EXACTLY WHY SOUTHGATE HAS TO GO DEFENSIVE SHIT FOOTBALL @kylewalker2  getting spun again how this clown gets in for england #ENGPOL #SackSouthgate,THAT IS EXACTLY WHY SOUTHGATE HAS TO GO DEFENSIVE SHIT FOOTBALL [PLAYER]  getting spun again how this clown gets in for england #ENGPOL #SackSouthgate,THAT IS EXACTLY WHY SOUTHGATE HAS TO GO DEFENSIVE SHIT FOOTBALL [PLAYER1] getting spun again how this clown gets in for england #ENGPOL #SackSouthgate,abusive,0.5492779,1435704696807870465,reply_1,"@Dan58153370 @kylewalker2 yes mate it's not good enough, worst england manager in decades, get rid","[USER] [PLAYER] yes mate it's not good enough, worst england manager in decades, get rid","[USER1] [PLAYER1] yes mate it's not good enough, worst england manager in decades, get rid",Y,13,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,agrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,yes,no,no,no,N/A,N/A,no,yes,no,no,no,N/A,N/A,2,4,1,0,5,9/20/2022 08:20:59,9/20/2022 08:20:59,9/20/2022 08:20:59,9/20/2022 08:25:27,9/20/2022 08:29:50,N/A,N/A,9/20/2022 08:22:08,9/20/2022 08:22:09,9/20/2022 08:22:09,9/20/2022 08:26:32,9/20/2022 08:30:54,N/A,N/A,no,0.8,5,4,disagrees_with_the_post,0.8,4,no,0.8,5,4,no,no,no,2022-09-20 08:20:59,2022-09-20 08:20:59,2022-09-20 08:20:59,2022-09-20 08:25:27,2022-09-20 08:29:50,,,2022-09-20 08:22:08,2022-09-20 08:22:09,2022-09-20 08:22:09,2022-09-20 08:26:32,2022-09-20 08:30:54,,,13.8,14.0,14.0,13.0,12.8,,,13.52,0.23,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,yes,yes,yes,no,"category, abusive, support"
5227.0,1491093361066872832,ACT_2207,"The more I think about @KurtZouma actions, the more disgusted I feel. Animal cruelty is sick, laughing and filming it is sicker, doing it all in front of a child is unforgivable. Get him out of @WestHam I don’t care the impact to the team, I’m embarrassed he plays for us","The more I think about [PLAYER] actions, the more disgusted I feel. Animal cruelty is sick, laughing and filming it is sicker, doing it all in front of a child is unforgivable. Get him out of [CLUB] I don’t care the impact to the team, I’m embarrassed he plays for us","The more I think about [PLAYER1] actions, the more disgusted I feel. Animal cruelty is sick, laughing and filming it is sicker, doing it all in front of a child is unforgivable. Get him out of [CLUB] I don’t care the impact to the team, I’m embarrassed he plays for us",abusive,0.5502966,1491099278026362884,reply_1,"@EwinPewin @KurtZouma @WestHam bigger impact on the team the longer you keep him, fans won't be behind the team for starters - send him to HR asap","[USER] [PLAYER] [CLUB] bigger impact on the team the longer you keep him, fans won't be behind the team for starters - send him to HR asap","[USER1] [PLAYER1] [CLUB] bigger impact on the team the longer you keep him, fans won't be behind the team for starters - send him to HR asap",Y,24,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:13:30,9/20/2022 08:13:31,9/20/2022 08:13:48,N/A,N/A,N/A,N/A,9/20/2022 08:14:36,9/20/2022 08:14:36,9/20/2022 08:14:55,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:13:30,2022-09-20 08:13:31,2022-09-20 08:13:48,,,,,2022-09-20 08:14:36,2022-09-20 08:14:36,2022-09-20 08:14:55,,,,,13.2,13.0,13.4,,,,,13.2,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
5234.0,1435722816494706694,ACT_2213,@richh87 @YaBoiChungus @FraserQuaker @HKane @WolvesNumber37 @England Like your Mother,[USER] [USER] [USER] [PLAYER] [USER] [BODY] Like your Mother,[USER1] [USER2] [USER3] [PLAYER1] [USER4] [BODY] Like your Mother,abusive,0.65623516,1435722963458854912,reply_1,@Lewandinho_ @YaBoiChungus @FraserQuaker @HKane @WolvesNumber37 @England Your mother loves a Pole too,[USER] [USER] [USER] [PLAYER] [USER] [BODY] Your mother loves a Pole too,[USER1] [USER2] [USER3] [PLAYER1] [USER4] [BODY] Your mother loves a Pole too,Y,6,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,agrees_with_the_post,disagrees_with_the_post,agrees_with_the_post,N/A,N/A,no,yes,no,,yes,N/A,N/A,no,yes,yes,,yes,N/A,N/A,2,3,2,0,5,9/20/2022 08:14:29,9/20/2022 08:14:29,9/20/2022 08:14:30,9/20/2022 08:19:57,9/20/2022 08:24:10,N/A,N/A,9/20/2022 08:15:34,9/20/2022 08:15:34,9/20/2022 08:16:46,9/20/2022 08:20:49,9/20/2022 08:25:14,N/A,N/A,tie,0.5,4,2,disagrees_with_the_post,0.6,3,yes,0.75,4,3,no,no,no,2022-09-20 08:14:29,2022-09-20 08:14:29,2022-09-20 08:14:30,2022-09-20 08:19:57,2022-09-20 08:24:10,,,2022-09-20 08:15:34,2022-09-20 08:15:34,2022-09-20 08:16:46,2022-09-20 08:20:49,2022-09-20 08:25:14,,,13.0,13.0,27.2,10.4,12.8,,,16.5,0.28,10 < t <= 20,10 < t <= 20,10 < t <= 20,20 < t <= 30,10 < t <= 20,10 < t <= 20,,,yes,yes,yes,no,"category, abusive, support"
5235.0,1477691028635275268,ACT_2214,You are literally the slimiest of rats please fuck off back to Germany you gender fluid metrosexual  @kaihavertz29,You are literally the slimiest of rats please fuck off back to Germany you gender fluid metrosexual  [PLAYER],You are literally the slimiest of rats please fuck off back to Germany you gender fluid metrosexual [PLAYER1],abusive,0.99854195,1477691346165112835,reply_1,@_312DARIUS @kaihavertz29 Pissing himself anywhere near the net,[USER] [PLAYER] Pissing himself anywhere near the net,[USER1] [PLAYER1] Pissing himself anywhere near the net,Y,6,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:23:38,9/20/2022 08:23:39,9/20/2022 08:23:38,N/A,N/A,N/A,N/A,9/20/2022 08:24:42,9/20/2022 08:24:44,9/20/2022 08:24:45,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:23:38,2022-09-20 08:23:39,2022-09-20 08:23:38,,,,,2022-09-20 08:24:42,2022-09-20 08:24:44,2022-09-20 08:24:45,,,,,12.8,13.0,13.4,,,,,13.07,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
5236.0,1477691028635275268,ACT_2214,You are literally the slimiest of rats please fuck off back to Germany you gender fluid metrosexual  @kaihavertz29,You are literally the slimiest of rats please fuck off back to Germany you gender fluid metrosexual  [PLAYER],You are literally the slimiest of rats please fuck off back to Germany you gender fluid metrosexual [PLAYER1],abusive,0.99854195,1477695703606517762,reply_2,@_312DARIUS @kaihavertz29 This is some UK Twitter type hate,[USER] [PLAYER] This is some UK Twitter type hate,[USER1] [PLAYER1] This is some UK Twitter type hate,Y,7,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:17:13,9/20/2022 08:17:13,9/20/2022 08:17:13,N/A,N/A,N/A,N/A,9/20/2022 08:18:19,9/20/2022 08:18:21,9/20/2022 08:18:22,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:17:13,2022-09-20 08:17:13,2022-09-20 08:17:13,,,,,2022-09-20 08:18:19,2022-09-20 08:18:21,2022-09-20 08:18:22,,,,,13.2,13.6,13.8,,,,,13.53,0.23,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
5237.0,1491393659409145858,ACT_2215,Shame on you @KurtZouma,Shame on you [PLAYER],Shame on you [PLAYER1],abusive,0.66923457,1491406533334540288,reply_1,@EthanJEduardo @KurtZouma Honestly Ethan 🥺 I hope He does get punished as severely as He abused his childs pet 😭 Absolutely sickens me,[USER] [PLAYER] Honestly Ethan 🥺 I hope He does get punished as severely as He abused his childs pet 😭 Absolutely sickens me,[USER1] [PLAYER1] Honestly Ethan 🥺 I hope He does get punished as severely as He abused his childs pet 😭 Absolutely sickens me,Y,19,2,Y,,,,,,,FALSE,Work,R6,agrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,agrees_with_the_post,N/A,N/A,no,no,no,yes,no,N/A,N/A,yes,no,no,yes,yes,N/A,N/A,2,3,2,0,5,9/20/2022 08:21:08,9/20/2022 08:21:09,9/20/2022 08:21:43,9/20/2022 08:25:40,9/20/2022 08:30:14,N/A,N/A,9/20/2022 08:22:17,9/20/2022 08:22:17,9/20/2022 08:22:48,9/20/2022 08:26:46,9/20/2022 08:31:24,N/A,N/A,no,0.8,5,4,disagrees_with_the_post,0.6,3,yes,0.6,5,3,no,no,no,2022-09-20 08:21:08,2022-09-20 08:21:09,2022-09-20 08:21:43,2022-09-20 08:25:40,2022-09-20 08:30:14,,,2022-09-20 08:22:17,2022-09-20 08:22:17,2022-09-20 08:22:48,2022-09-20 08:26:46,2022-09-20 08:31:24,,,13.8,13.6,13.0,13.2,14.0,,,13.52,0.23,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,yes,yes,yes,no,"category, abusive, support"
5248.0,1457319355386114049,ACT_2222,"@HarryMaguire93 @ManUtd More PR tweets.. We're Sorry FC. We're sick of these bullshit tweets after every bullshit performance. If you're not good enough then take yourself out of selection until you are, fucking 90 minutes of pointing to other players while your own man runs free.. useless. Bluffers","[PLAYER] [CLUB] More PR tweets.. We're Sorry FC. We're sick of these bullshit tweets after every bullshit performance. If you're not good enough then take yourself out of selection until you are, fucking 90 minutes of pointing to other players while your own man runs free.. useless. Bluffers","[PLAYER1] [CLUB] More PR tweets.. We're Sorry FC. We're sick of these bullshit tweets after every bullshit performance. If you're not good enough then take yourself out of selection until you are, fucking 90 minutes of pointing to other players while your own man runs free.. useless. Bluffers",abusive,0.51272392,1457320839637000193,reply_1,"@HarryMaguire93 @ManUtd you all should've been fucked back on the team bus after the match and drove straight to fucking Carrington to work on whatever the fuck that defending was. 5 defenders, 2 defensive midfielders AND STILL strolled through.. we're now most teams easiest games of their season🤦🏻‍♂️","[PLAYER] [CLUB] you all should've been fucked back on the team bus after the match and drove straight to fucking Carrington to work on whatever the fuck that defending was. 5 defenders, 2 defensive midfielders AND STILL strolled through.. we're now most teams easiest games of their season🤦🏻‍♂️","[PLAYER1] [CLUB] you all should've been fucked back on the team bus after the match and drove straight to fucking Carrington to work on whatever the fuck that defending was. 5 defenders, 2 defensive midfielders AND STILL strolled through.. we're now most teams easiest games of their season🤦🏻‍♂️",Y,46,1,Y,,,,,,,FALSE,Work,R6,agrees_with_the_post,other,disagrees_with_the_post,disagrees_with_the_post,agrees_with_the_post,N/A,N/A,yes,no,no,yes,no,N/A,N/A,yes,no,no,no,no,N/A,N/A,3,2,2,1,5,9/20/2022 08:23:20,9/20/2022 08:23:23,9/20/2022 08:23:20,9/20/2022 08:28:29,9/20/2022 08:32:58,N/A,N/A,9/20/2022 08:24:29,9/20/2022 08:24:49,9/20/2022 08:24:53,9/20/2022 08:29:38,9/20/2022 08:35:37,N/A,N/A,no,0.6,5,3,tie,0.4,2,no,0.8,5,4,no,no,no,2022-09-20 08:23:20,2022-09-20 08:23:23,2022-09-20 08:23:20,2022-09-20 08:28:29,2022-09-20 08:32:58,,,2022-09-20 08:24:29,2022-09-20 08:24:49,2022-09-20 08:24:53,2022-09-20 08:29:38,2022-09-20 08:35:37,,,13.8,17.2,18.6,13.8,31.8,,,19.04,0.32,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,30 < t <= 40,,,yes,yes,yes,no,"category, abusive, support"
5249.0,1440735764833210374,ACT_2223,"@Calteck10 LEAVE MAN WTF ARE YOU DOING, RUBEN FUCKING LOFTUS CHEEK IS GETTING LEFT WING MINUTES BEFORE OR YOU","[PLAYER] LEAVE MAN WTF ARE YOU DOING, RUBEN FUCKING LOFTUS CHEEK IS GETTING LEFT WING MINUTES BEFORE OR YOU","[PLAYER1] LEAVE MAN WTF ARE YOU DOING, RUBEN FUCKING LOFTUS CHEEK IS GETTING LEFT WING MINUTES BEFORE OR YOU",abusive,0.56549907,1440736506763640833,reply_1,"@skaddaddIe @Calteck10 He needs to leave in January, this is getting out of hand now","[USER] [PLAYER] He needs to leave in January, this is getting out of hand now","[USER1] [PLAYER1] He needs to leave in January, this is getting out of hand now",Y,13,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:22:08,9/20/2022 08:22:09,9/20/2022 08:22:08,N/A,N/A,N/A,N/A,9/20/2022 08:23:14,9/20/2022 08:23:19,9/20/2022 08:23:26,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:22:08,2022-09-20 08:22:09,2022-09-20 08:22:08,,,,,2022-09-20 08:23:14,2022-09-20 08:23:19,2022-09-20 08:23:26,,,,,13.2,14.0,15.6,,,,,14.27,0.24,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
5253.0,1435662738227974144,ACT_2227,@utd_gene @Buffalo_puppy @YesitsChili @UtdFaithfuls @Cristiano @masongreenwood 🤣🤣🤣 I’m ashamed,[USER] [USER] [USER] [USER] [PLAYER] [PLAYER] 🤣🤣🤣 I’m ashamed,[USER1] [USER2] [USER3] [USER4] [PLAYER1] [PLAYER2] 🤣🤣🤣 I’m ashamed,abusive,0.53788143,1435665149562703878,reply_1,@ElJay_Gm @utd_gene @YesitsChili @UtdFaithfuls @Cristiano @masongreenwood Of how rude you all are?,[USER] [USER] [USER] [USER] [PLAYER] [PLAYER] Of how rude you all are?,[USER1] [USER2] [USER3] [USER4] [PLAYER1] [PLAYER2] Of how rude you all are?,Y,6,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,agrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,no,no,no,no,N/A,N/A,no,yes,no,no,no,N/A,N/A,2,4,1,0,5,9/20/2022 08:14:26,9/20/2022 08:14:25,9/20/2022 08:14:25,9/20/2022 08:18:52,9/20/2022 08:23:54,N/A,N/A,9/20/2022 08:15:33,9/20/2022 08:15:34,9/20/2022 08:15:35,9/20/2022 08:20:38,9/20/2022 08:25:01,N/A,N/A,no,1.0,5,5,disagrees_with_the_post,0.8,4,no,0.8,5,4,no,no,no,2022-09-20 08:14:26,2022-09-20 08:14:25,2022-09-20 08:14:25,2022-09-20 08:18:52,2022-09-20 08:23:54,,,2022-09-20 08:15:33,2022-09-20 08:15:34,2022-09-20 08:15:35,2022-09-20 08:20:38,2022-09-20 08:25:01,,,13.4,13.8,14.0,21.2,13.4,,,15.16,0.25,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,20 < t <= 30,10 < t <= 20,,,yes,no,yes,no,"category, support"
5258.0,1469712677266247693,ACT_2228,@Cli5hy you fucking idiot go home your not good enough 👊😡😡,[PLAYER] you fucking idiot go home your not good enough 👊😡😡,[PLAYER1] you fucking idiot go home your not good enough 👊😡😡,abusive,0.99348515,1469776109780750341,reply_5,@heath_wright5 @Cli5hy And you’re a bigger idiot that can’t spell. Dickhead,[USER] [PLAYER] And you’re a bigger idiot that can’t spell. Dickhead,[USER1] [PLAYER1] And you’re a bigger idiot that can’t spell. Dickhead,Y,9,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:18:34,9/20/2022 08:18:33,9/20/2022 08:18:33,N/A,N/A,N/A,N/A,9/20/2022 08:19:36,9/20/2022 08:19:37,9/20/2022 08:19:38,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:18:34,2022-09-20 08:18:33,2022-09-20 08:18:33,,,,,2022-09-20 08:19:36,2022-09-20 08:19:37,2022-09-20 08:19:38,,,,,12.4,12.8,13.0,,,,,12.73,0.21,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
5259.0,1469712677266247693,ACT_2228,@Cli5hy you fucking idiot go home your not good enough 👊😡😡,[PLAYER] you fucking idiot go home your not good enough 👊😡😡,[PLAYER1] you fucking idiot go home your not good enough 👊😡😡,abusive,0.99348515,1469803445502812162,reply_6,@heath_wright5 @Cli5hy You’re an embarrassment to yourself & your family,[USER] [PLAYER] You’re an embarrassment to yourself & your family,[USER1] [PLAYER1] You’re an embarrassment to yourself & your family,Y,8,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:22:42,9/20/2022 08:22:42,9/20/2022 08:22:45,N/A,N/A,N/A,N/A,9/20/2022 08:23:47,9/20/2022 08:23:49,9/20/2022 08:23:53,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:22:42,2022-09-20 08:22:42,2022-09-20 08:22:45,,,,,2022-09-20 08:23:47,2022-09-20 08:23:49,2022-09-20 08:23:53,,,,,13.0,13.4,13.6,,,,,13.33,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
5261.0,1469712677266247693,ACT_2228,@Cli5hy you fucking idiot go home your not good enough 👊😡😡,[PLAYER] you fucking idiot go home your not good enough 👊😡😡,[PLAYER1] you fucking idiot go home your not good enough 👊😡😡,abusive,0.99348515,1469819488094851077,reply_8,@heath_wright5 @Cli5hy On your bike lad you melt. Don’t deserve to be a leeds fan you whopper,[USER] [PLAYER] On your bike lad you melt. Don’t deserve to be a leeds fan you whopper,[USER1] [PLAYER1] On your bike lad you melt. Don’t deserve to be a leeds fan you whopper,Y,15,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,other,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,no,no,no,no,N/A,N/A,no,no,yes,no,no,N/A,N/A,2,4,0,1,5,9/20/2022 08:22:26,9/20/2022 08:22:27,9/20/2022 08:22:27,9/20/2022 08:26:55,9/20/2022 08:31:26,N/A,N/A,9/20/2022 08:23:33,9/20/2022 08:23:35,9/20/2022 08:23:35,9/20/2022 08:28:02,9/20/2022 08:32:32,N/A,N/A,no,1.0,5,5,disagrees_with_the_post,0.8,4,no,0.8,5,4,no,no,no,2022-09-20 08:22:26,2022-09-20 08:22:27,2022-09-20 08:22:27,2022-09-20 08:26:55,2022-09-20 08:31:26,,,2022-09-20 08:23:33,2022-09-20 08:23:35,2022-09-20 08:23:35,2022-09-20 08:28:02,2022-09-20 08:32:32,,,13.4,13.6,13.6,13.4,13.2,,,13.44,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,yes,no,yes,no,"category, support"
5262.0,1469712677266247693,ACT_2228,@Cli5hy you fucking idiot go home your not good enough 👊😡😡,[PLAYER] you fucking idiot go home your not good enough 👊😡😡,[PLAYER1] you fucking idiot go home your not good enough 👊😡😡,abusive,0.99348515,1469821798120366080,reply_9,@heath_wright5 @Cli5hy Are you completely fucking stupid ? You are slagging off a Leeds player that's given his all for the club. We need him more than we need terminally stupid cunts like you. Now fuck off !,[USER] [PLAYER] Are you completely fucking stupid ? You are slagging off a Leeds player that's given his all for the club. We need him more than we need terminally stupid cunts like you. Now fuck off !,[USER1] [PLAYER1] Are you completely fucking stupid ? You are slagging off a Leeds player that's given his all for the club. We need him more than we need terminally stupid cunts like you. Now fuck off !,Y,36,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:10:35,9/20/2022 08:10:34,9/20/2022 08:10:33,N/A,N/A,N/A,N/A,9/20/2022 08:11:39,9/20/2022 08:11:41,9/20/2022 08:11:42,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:10:35,2022-09-20 08:10:34,2022-09-20 08:10:33,,,,,2022-09-20 08:11:39,2022-09-20 08:11:41,2022-09-20 08:11:42,,,,,12.8,13.4,13.8,,,,,13.33,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
5263.0,1469712677266247693,ACT_2228,@Cli5hy you fucking idiot go home your not good enough 👊😡😡,[PLAYER] you fucking idiot go home your not good enough 👊😡😡,[PLAYER1] you fucking idiot go home your not good enough 👊😡😡,abusive,0.99348515,1469828491315232770,reply_10,@heath_wright5 @Cli5hy Wow. What a way to motivate players and show your support for the club. You. Are. A. Total. Nob.,[USER] [PLAYER] Wow. What a way to motivate players and show your support for the club. You. Are. A. Total. Nob.,[USER1] [PLAYER1] Wow. What a way to motivate players and show your support for the club. You. Are. A. Total. Nob.,Y,19,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,agrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,no,no,no,no,N/A,N/A,no,no,no,no,no,N/A,N/A,2,4,1,0,5,9/20/2022 08:22:10,9/20/2022 08:22:11,9/20/2022 08:22:10,9/20/2022 08:26:36,9/20/2022 08:31:06,N/A,N/A,9/20/2022 08:23:16,9/20/2022 08:23:18,9/20/2022 08:23:19,9/20/2022 08:27:42,9/20/2022 08:32:15,N/A,N/A,no,1.0,5,5,disagrees_with_the_post,0.8,4,no,1.0,5,5,no,no,no,2022-09-20 08:22:10,2022-09-20 08:22:11,2022-09-20 08:22:10,2022-09-20 08:26:36,2022-09-20 08:31:06,,,2022-09-20 08:23:16,2022-09-20 08:23:18,2022-09-20 08:23:19,2022-09-20 08:27:42,2022-09-20 08:32:15,,,13.2,13.4,13.8,13.2,13.8,,,13.48,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,yes,no,no,no,category
